255,LAX,2025-03-26T10:55:00,EWR,2025-03-26T19:17:00,AS,286,133.27,7,2025-02-26
256,LAX,2025-03-26T07:00:00,EWR,2025-03-26T15:23:00,AS,284,133.27,7,2025-02-26
257,LAX,2025-03-26T16:30:00,EWR,2025-03-27T00:41:00,UA,1700,183.45,9,2025-02-26
258,LAX,2025-03-26T13:15:00,EWR,2025-03-26T21:16:00,UA,1855,258.52,9,2025-02-26
259,LAX,2025-03-26T21:10:00,EWR,2025-03-27T05:04:00,UA,2397,303.48,9,2025-02-26
260,LAX,2025-03-26T23:15:00,EWR,2025-03-27T07:10:00,UA,2303,303.48,9,2025-02-26
261,LAX,2025-03-26T14:50:00,EWR,2025-03-26T22:46:00,UA,1939,303.48,9,2025-02-26
262,LAX,2025-03-26T08:40:00,EWR,2025-03-26T16:59:00,UA,2096,303.48,9,2025-02-26
263,LAX,2025-03-26T10:20:00,EWR,2025-03-26T18:39:00,UA,2127,303.48,9,2025-02-26
264,LAX,2025-03-26T11:40:00,EWR,2025-03-26T19:59:00,UA,1981,303.48,9,2025-02-26
265,LAX,2025-03-26T07:30:00,EWR,2025-03-26T15:30:00,UA,2133,358.44,9,2025-02-26
266,LAX,2025-03-26T14:15:00,JFK,2025-03-26T22:33:00,B6,524,133.27,7,2025-02-26
267,LAX,2025-03-26T06:00:00,JFK,2025-03-26T14:20:00,B6,1316,133.27,7,2025-02-26
268,LAX,2025-03-26T15:30:00,JFK,2025-03-26T23:50:00,B6,2124,133.27,7,2025-02-26
269,LAX,2025-03-26T22:40:00,JFK,2025-03-27T07:04:00,B6,1524,163.27,7,2025-02-26
270,LAX,2025-03-26T06:00:00,JFK,2025-03-26T14:26:00,B6,2824,163.27,7,2025-02-26
271,LAX,2025-03-26T09:30:00,JFK,2025-03-26T17:56:00,B6,224,163.27,7,2025-02-26
272,LAX,2025-03-26T11:05:00,JFK,2025-03-26T19:29:00,B6,724,183.28,7,2025-02-26
273,LAX,2025-03-26T08:30:00,JFK,2025-03-26T16:56:00,B6,424,183.28,7,2025-02-26
274,LAX,2025-03-26T22:55:00,JFK,2025-03-27T07:23:00,B6,2924,183.28,7,2025-02-26
275,LAX,2025-03-26T07:00:00,JFK,2025-03-26T15:30:00,6X,3669,445.30,9,2025-02-26
276,LAX,2025-03-26T06:30:00,JFK,2025-03-26T15:10:00,6X,3668,445.30,9,2025-02-26
277,SNA,2025-03-26T12:53:00,EWR,2025-03-26T20:58:00,UA,1559,248.51,9,2025-02-26
278,SNA,2025-03-26T21:10:00,EWR,2025-03-27T05:18:00,UA,2074,248.51,9,2025-02-26
279,ORD,2025-03-27T07:00:00,LAX,2025-03-27T09:45:00,UA,2449,184.48,9,2025-02-26
280,ORD,2025-03-27T21:14:00,LAX,2025-03-27T23:59:00,UA,1641,184.48,9,2025-02-26
281,ORD,2025-03-27T13:55:00,LAX,2025-03-27T16:42:00,UA,378,184.48,9,2025-02-26
282,ORD,2025-03-27T10:49:00,LAX,2025-03-27T13:39:00,UA,1484,184.48,9,2025-02-26
283,ORD,2025-03-27T15:55:00,LAX,2025-03-27T18:45:00,UA,1124,184.48,9,2025-02-26
284,ORD,2025-03-27T17:50:00,LAX,2025-03-27T20:40:00,UA,298,184.48,9,2025-02-26
285,ORD,2025-03-27T19:46:00,LAX,2025-03-27T22:38:00,UA,2106,184.48,9,2025-02-26
286,ORD,2025-03-27T12:55:00,LAX,2025-03-27T15:32:00,UA,1363,353.49,9,2025-02-26
287,ORD,2025-03-27T08:45:00,LAX,2025-03-27T11:34:00,UA,1584,353.49,9,2025-02-26
288,ORD,2025-03-27T18:20:00,SNA,2025-03-27T20:58:00,AS,4236,219.44,7,2025-02-26
289,ORD,2025-03-27T09:55:00,SNA,2025-03-27T12:42:00,AS,4238,219.44,7,2025-02-26
290,ORD,2025-03-27T15:50:00,SNA,2025-03-27T18:33:00,UA,1983,219.44,9,2025-02-26
291,ORD,2025-03-27T09:03:00,SNA,2025-03-27T11:53:00,UA,1967,219.44,9,2025-02-26
292,ORD,2025-03-27T08:20:00,SNA,2025-03-27T11:05:00,AS,4546,219.44,7,2025-02-26
293,ORD,2025-03-27T06:00:00,LGA,2025-03-27T09:07:00,UA,382,129.52,9,2025-02-26
294,ORD,2025-03-27T11:00:00,LGA,2025-03-27T14:12:00,UA,1677,129.52,9,2025-02-26
295,ORD,2025-03-27T07:00:00,LGA,2025-03-27T10:19:00,UA,3507,129.52,9,2025-02-26
296,ORD,2025-03-27T08:00:00,LGA,2025-03-27T11:11:00,UA,398,243.46,9,2025-02-26
297,ORD,2025-03-27T12:00:00,LGA,2025-03-27T15:14:00,UA,1759,243.46,9,2025-02-26
298,ORD,2025-03-27T09:00:00,LGA,2025-03-27T12:11:00,UA,2661,288.52,9,2025-02-26
299,ORD,2025-03-27T16:00:00,LGA,2025-03-27T19:13:00,UA,1946,288.52,9,2025-02-26
300,ORD,2025-03-27T10:00:00,LGA,2025-03-27T13:19:00,UA,3449,288.52,9,2025-02-26
301,ORD,2025-03-27T15:00:00,LGA,2025-03-27T18:20:00,UA,3592,288.52,9,2025-02-26
302,ORD,2025-03-27T20:00:00,LGA,2025-03-27T23:12:00,UA,1576,338.44,9,2025-02-26
303,ORD,2025-03-27T18:00:00,LGA,2025-03-27T21:15:00,UA,2179,368.44,9,2025-02-26
304,ORD,2025-03-27T18:30:00,LGA,2025-03-27T21:46:00,UA,1293,368.44,9,2025-02-26
305,ORD,2025-03-27T17:00:00,LGA,2025-03-27T20:20:00,UA,5788,368.44,9,2025-02-26
306,ORD,2025-03-27T14:00:00,LGA,2025-03-27T17:10:00,UA,2306,678.51,9,2025-02-26
307,ORD,2025-03-27T21:40:00,EWR,2025-03-28T00:45:00,UA,1633,129.52,9,2025-02-26
308,ORD,2025-03-27T11:49:00,EWR,2025-03-27T15:01:00,UA,2488,129.52,9,2025-02-26
309,ORD,2025-03-27T20:15:00,EWR,2025-03-27T23:28:00,UA,2362,129.52,9,2025-02-26
310,ORD,2025-03-27T18:11:00,EWR,2025-03-27T21:28:00,UA,534,129.52,9,2025-02-26
311,ORD,2025-03-27T06:00:00,EWR,2025-03-27T09:08:00,UA,2679,178.50,9,2025-02-26
312,ORD,2025-03-27T07:10:00,EWR,2025-03-27T10:18:00,UA,563,178.50,9,2025-02-26
313,ORD,2025-03-27T10:53:00,EWR,2025-03-27T14:05:00,UA,1536,243.46,9,2025-02-26
314,ORD,2025-03-27T12:48:00,EWR,2025-03-27T16:00:00,UA,2238,243.46,9,2025-02-26
315,ORD,2025-03-27T09:05:00,EWR,2025-03-27T12:20:00,UA,1213,243.46,9,2025-02-26
316,ORD,2025-03-27T14:20:00,EWR,2025-03-27T17:32:00,UA,2421,338.44,9,2025-02-26
317,ORD,2025-03-27T10:54:00,JFK,2025-03-27T14:04:00,B6,906,98.31,7,2025-02-26
318,LAX,2025-03-27T10:55:00,EWR,2025-03-27T19:17:00,AS,286,163.27,7,2025-02-26
319,LAX,2025-03-27T07:00:00,EWR,2025-03-27T15:23:00,AS,284,163.27,7,2025-02-26
320,LAX,2025-03-27T21:10:00,EWR,2025-03-28T05:04:00,UA,2397,183.45,9,2025-02-26
321,LAX,2025-03-27T23:15:00,EWR,2025-03-28T07:10:00,UA,2303,183.45,9,2025-02-26
322,LAX,2025-03-27T16:30:00,EWR,2025-03-28T00:41:00,UA,1700,183.45,9,2025-02-26
323,LAX,2025-03-27T14:50:00,EWR,2025-03-27T22:46:00,UA,1939,183.45,3,2025-02-26
324,LAX,2025-03-27T07:30:00,EWR,2025-03-27T15:30:00,UA,2133,358.44,9,2025-02-26
325,LAX,2025-03-27T10:20:00,EWR,2025-03-27T18:39:00,UA,2127,358.44,9,2025-02-26
326,LAX,2025-03-27T11:40:00,EWR,2025-03-27T19:59:00,UA,1981,358.44,9,2025-02-26
327,LAX,2025-03-27T13:15:00,EWR,2025-03-27T21:16:00,UA,1855,358.44,2,2025-02-26
328,LAX,2025-03-27T08:40:00,EWR,2025-03-27T16:59:00,UA,2096,408.45,9,2025-02-26
329,LAX,2025-03-27T06:00:00,JFK,2025-03-27T14:20:00,B6,1316,133.27,7,2025-02-26
330,LAX,2025-03-27T15:30:00,JFK,2025-03-27T23:50:00,B6,2124,133.27,7,2025-02-26
331,LAX,2025-03-27T14:15:00,JFK,2025-03-27T22:33:00,B6,524,163.27,7,2025-02-26
332,LAX,2025-03-27T06:00:00,JFK,2025-03-27T14:26:00,B6,2824,163.27,7,2025-02-26
333,LAX,2025-03-27T11:05:00,JFK,2025-03-27T19:29:00,B6,724,183.28,7,2025-02-26
334,LAX,2025-03-27T22:40:00,JFK,2025-03-28T07:04:00,B6,1524,183.28,7,2025-02-26
335,LAX,2025-03-27T08:30:00,JFK,2025-03-27T16:56:00,B6,424,183.28,7,2025-02-26
336,LAX,2025-03-27T09:30:00,JFK,2025-03-27T17:56:00,B6,224,183.28,7,2025-02-26
337,LAX,2025-03-27T22:55:00,JFK,2025-03-28T07:23:00,B6,2924,218.34,7,2025-02-26
338,LAX,2025-03-27T07:00:00,JFK,2025-03-27T15:30:00,6X,3669,445.30,9,2025-02-26
339,LAX,2025-03-27T06:30:00,JFK,2025-03-27T15:10:00,6X,3668,445.30,9,2025-02-26
340,SNA,2025-03-27T21:10:00,EWR,2025-03-28T05:18:00,UA,2074,268.52,9,2025-02-26
341,SNA,2025-03-27T12:53:00,EWR,2025-03-27T20:58:00,UA,1559,438.46,9,2025-02-26
342,ORD,2025-03-28T12:55:00,LAX,2025-03-28T15:32:00,UA,1363,174.48,9,2025-02-26
343,ORD,2025-03-28T07:00:00,LAX,2025-03-28T09:40:00,UA,2449,174.48,9,2025-02-26
344,ORD,2025-03-28T21:14:00,LAX,2025-03-28T23:59:00,UA,1641,174.48,9,2025-02-26
345,ORD,2025-03-28T13:55:00,LAX,2025-03-28T16:42:00,UA,378,174.48,9,2025-02-26
346,ORD,2025-03-28T08:45:00,LAX,2025-03-28T11:34:00,UA,1584,174.48,9,2025-02-26
347,ORD,2025-03-28T10:49:00,LAX,2025-03-28T13:39:00,UA,1484,174.48,9,2025-02-26
348,ORD,2025-03-28T15:55:00,LAX,2025-03-28T18:45:00,UA,1124,174.48,9,2025-02-26
349,ORD,2025-03-28T17:50:00,LAX,2025-03-28T20:40:00,UA,298,174.48,9,2025-02-26
350,ORD,2025-03-28T20:00:00,LAX,2025-03-28T22:52:00,UA,2106,174.48,9,2025-02-26
351,ORD,2025-03-28T18:20:00,SNA,2025-03-28T20:58:00,AS,4236,219.44,7,2025-02-26
352,ORD,2025-03-28T09:55:00,SNA,2025-03-28T12:42:00,AS,4238,219.44,7,2025-02-26
353,ORD,2025-03-28T15:50:00,SNA,2025-03-28T18:33:00,UA,1983,219.44,9,2025-02-26
354,ORD,2025-03-28T09:03:00,SNA,2025-03-28T11:53:00,UA,1967,219.44,9,2025-02-26
355,ORD,2025-03-28T14:00:00,LGA,2025-03-28T17:10:00,UA,2306,129.52,9,2025-02-26
356,ORD,2025-03-28T20:00:00,LGA,2025-03-28T23:12:00,UA,1576,129.52,9,2025-02-26
357,ORD,2025-03-28T16:00:00,LGA,2025-03-28T19:13:00,UA,1946,129.52,9,2025-02-26
358,ORD,2025-03-28T12:00:00,LGA,2025-03-28T15:14:00,UA,1759,129.52,9,2025-02-26
359,ORD,2025-03-28T18:00:00,LGA,2025-03-28T21:15:00,UA,2179,129.52,9,2025-02-26
360,ORD,2025-03-28T18:30:00,LGA,2025-03-28T21:46:00,UA,1293,129.52,9,2025-02-26
361,ORD,2025-03-28T07:00:00,LGA,2025-03-28T10:19:00,UA,3507,129.52,9,2025-02-26
362,ORD,2025-03-28T10:00:00,LGA,2025-03-28T13:19:00,UA,3449,129.52,9,2025-02-26
363,ORD,2025-03-28T15:00:00,LGA,2025-03-28T18:20:00,UA,3592,129.52,9,2025-02-26
364,ORD,2025-03-28T17:00:00,LGA,2025-03-28T20:20:00,UA,5788,129.52,9,2025-02-26
365,ORD,2025-03-28T06:00:00,LGA,2025-03-28T09:07:00,UA,382,243.46,9,2025-02-26
366,ORD,2025-03-28T08:00:00,LGA,2025-03-28T11:11:00,UA,398,338.44,9,2025-02-26
367,ORD,2025-03-28T09:00:00,LGA,2025-03-28T12:11:00,UA,2661,368.44,9,2025-02-26
368,ORD,2025-03-28T11:00:00,LGA,2025-03-28T14:12:00,UA,1677,368.44,9,2025-02-26
369,ORD,2025-03-28T21:40:00,EWR,2025-03-29T00:45:00,UA,1633,129.52,9,2025-02-26
370,ORD,2025-03-28T06:00:00,EWR,2025-03-28T09:08:00,UA,2679,129.52,9,2025-02-26
371,ORD,2025-03-28T20:15:00,EWR,2025-03-28T23:28:00,UA,2362,129.52,9,2025-02-26
372,ORD,2025-03-28T18:11:00,EWR,2025-03-28T21:28:00,UA,534,129.52,9,2025-02-26
373,ORD,2025-03-28T07:10:00,EWR,2025-03-28T10:18:00,UA,563,288.52,9,2025-02-26
374,ORD,2025-03-28T09:05:00,EWR,2025-03-28T12:20:00,UA,1213,338.44,9,2025-02-26
375,ORD,2025-03-28T10:53:00,EWR,2025-03-28T14:05:00,UA,1536,368.44,9,2025-02-26
376,ORD,2025-03-28T11:49:00,EWR,2025-03-28T15:01:00,UA,2488,368.44,9,2025-02-26
377,ORD,2025-03-28T12:48:00,EWR,2025-03-28T16:00:00,UA,2238,368.44,9,2025-02-26
378,ORD,2025-03-28T14:16:00,EWR,2025-03-28T17:28:00,UA,2421,368.44,9,2025-02-26
379,ORD,2025-03-28T15:45:00,EWR,2025-03-28T19:00:00,UA,702,368.44,9,2025-02-26
380,ORD,2025-03-28T16:44:00,EWR,2025-03-28T19:59:00,UA,1727,368.44,9,2025-02-26
381,ORD,2025-03-28T10:54:00,JFK,2025-03-28T14:04:00,B6,906,94.29,7,2025-02-26
382,LAX,2025-03-28T14:50:00,EWR,2025-03-28T22:46:00,UA,1939,183.45,9,2025-02-26
383,LAX,2025-03-28T13:15:00,EWR,2025-03-28T21:16:00,UA,1855,183.45,9,2025-02-26
384,LAX,2025-03-28T11:40:00,EWR,2025-03-28T19:59:00,UA,1981,183.45,9,2025-02-26
385,LAX,2025-03-28T10:55:00,EWR,2025-03-28T19:17:00,AS,286,208.33,7,2025-02-26
386,LAX,2025-03-28T07:00:00,EWR,2025-03-28T15:23:00,AS,284,208.33,7,2025-02-26
387,LAX,2025-03-28T21:10:00,EWR,2025-03-29T05:04:00,UA,2397,213.46,7,2025-02-26
388,LAX,2025-03-28T07:30:00,EWR,2025-03-28T15:30:00,UA,2133,303.48,6,2025-02-26
389,LAX,2025-03-28T16:30:00,EWR,2025-03-29T00:41:00,UA,1700,358.44,9,2025-02-26
390,LAX,2025-03-28T10:20:00,EWR,2025-03-28T18:39:00,UA,2127,438.46,9,2025-02-26
391,LAX,2025-03-28T23:15:00,EWR,2025-03-29T07:10:00,UA,2303,488.47,1,2025-02-26
392,LAX,2025-03-28T08:40:00,EWR,2025-03-28T16:59:00,UA,2096,618.50,9,2025-02-26
393,LAX,2025-03-28T14:15:00,JFK,2025-03-28T22:33:00,B6,524,133.27,7,2025-02-26
394,LAX,2025-03-28T15:30:00,JFK,2025-03-28T23:50:00,B6,2124,133.27,7,2025-02-26
395,LAX,2025-03-28T06:00:00,JFK,2025-03-28T14:26:00,B6,2824,133.27,7,2025-02-26
396,LAX,2025-03-28T06:00:00,JFK,2025-03-28T14:20:00,B6,1316,163.27,7,2025-02-26
397,LAX,2025-03-28T22:40:00,JFK,2025-03-29T07:04:00,B6,1524,163.27,7,2025-02-26
398,LAX,2025-03-28T08:30:00,JFK,2025-03-28T16:56:00,B6,424,163.27,7,2025-02-26
399,LAX,2025-03-28T11:05:00,JFK,2025-03-28T19:29:00,B6,724,183.28,7,2025-02-26
400,LAX,2025-03-28T09:30:00,JFK,2025-03-28T17:56:00,B6,224,183.28,7,2025-02-26
401,LAX,2025-03-28T22:55:00,JFK,2025-03-29T07:23:00,B6,2924,253.30,7,2025-02-26
402,LAX,2025-03-28T07:00:00,JFK,2025-03-28T15:30:00,6X,3669,445.30,9,2025-02-26
403,LAX,2025-03-28T06:30:00,JFK,2025-03-28T15:10:00,6X,3668,445.30,9,2025-02-26
404,SNA,2025-03-28T12:53:00,EWR,2025-03-28T20:58:00,UA,1559,268.52,4,2025-02-26
405,SNA,2025-03-28T21:10:00,EWR,2025-03-29T05:18:00,UA,2074,268.52,9,2025-02-26
406,ORD,2025-03-29T12:55:00,LAX,2025-03-29T15:32:00,UA,1363,134.47,9,2025-02-26
407,ORD,2025-03-29T07:00:00,LAX,2025-03-29T09:40:00,UA,2449,134.47,9,2025-02-26
408,ORD,2025-03-29T20:20:00,LAX,2025-03-29T23:00:00,UA,2106,134.47,9,2025-02-26
409,ORD,2025-03-29T13:55:00,LAX,2025-03-29T16:42:00,UA,378,134.47,9,2025-02-26
410,ORD,2025-03-29T08:45:00,LAX,2025-03-29T11:34:00,UA,1584,134.47,9,2025-02-26
411,ORD,2025-03-29T15:55:00,LAX,2025-03-29T18:45:00,UA,1124,134.47,9,2025-02-26
412,ORD,2025-03-29T17:50:00,LAX,2025-03-29T20:40:00,UA,298,134.47,9,2025-02-26
413,ORD,2025-03-29T10:49:00,LAX,2025-03-29T13:39:00,UA,1484,134.47,9,2025-02-26
414,ORD,2025-03-29T18:20:00,SNA,2025-03-29T20:58:00,AS,4236,219.44,7,2025-02-26
415,ORD,2025-03-29T15:50:00,SNA,2025-03-29T18:33:00,UA,1983,219.44,9,2025-02-26
416,ORD,2025-03-29T09:03:00,SNA,2025-03-29T11:53:00,UA,1967,219.44,1,2025-02-26
417,ORD,2025-03-29T20:00:00,LGA,2025-03-29T23:12:00,UA,1576,129.52,9,2025-02-26
418,ORD,2025-03-29T07:00:00,LGA,2025-03-29T10:19:00,UA,3507,129.52,9,2025-02-26
419,ORD,2025-03-29T16:00:00,LGA,2025-03-29T19:13:00,UA,1946,368.44,9,2025-02-26
420,ORD,2025-03-29T12:00:00,LGA,2025-03-29T15:12:00,UA,1759,528.47,9,2025-02-26
421,ORD,2025-03-29T08:00:00,LGA,2025-03-29T11:11:00,UA,398,678.51,9,2025-02-26
422,ORD,2025-03-29T18:00:00,LGA,2025-03-29T21:15:00,UA,2179,678.51,9,2025-02-26
423,ORD,2025-03-29T21:40:00,EWR,2025-03-30T00:45:00,UA,1633,129.52,9,2025-02-26
424,ORD,2025-03-29T20:15:00,EWR,2025-03-29T23:28:00,UA,2362,129.52,9,2025-02-26
425,ORD,2025-03-29T18:11:00,EWR,2025-03-29T21:28:00,UA,534,129.52,9,2025-02-26
426,ORD,2025-03-29T06:00:00,EWR,2025-03-29T09:08:00,UA,2679,178.50,9,2025-02-26
427,ORD,2025-03-29T10:54:00,JFK,2025-03-29T14:04:00,B6,906,98.31,7,2025-02-26
428,LAX,2025-03-29T07:00:00,EWR,2025-03-29T15:23:00,AS,284,253.30,7,2025-02-26
429,LAX,2025-03-29T21:10:00,EWR,2025-03-30T05:04:00,UA,2397,258.52,9,2025-02-26
430,LAX,2025-03-29T11:40:00,EWR,2025-03-29T19:59:00,UA,1981,258.52,9,2025-02-26
431,LAX,2025-03-29T13:10:00,EWR,2025-03-29T21:10:00,UA,1855,303.48,9,2025-02-26
432,LAX,2025-03-29T08:40:00,EWR,2025-03-29T16:59:00,UA,2096,303.48,9,2025-02-26
433,LAX,2025-03-29T10:20:00,EWR,2025-03-29T18:39:00,UA,2127,303.48,9,2025-02-26
434,LAX,2025-03-29T14:50:00,EWR,2025-03-29T23:01:00,UA,1939,358.44,9,2025-02-26
435,LAX,2025-03-29T23:15:00,EWR,2025-03-30T07:10:00,UA,2303,618.50,9,2025-02-26
436,LAX,2025-03-29T22:40:00,JFK,2025-03-30T07:04:00,B6,1524,163.27,7,2025-02-26
437,LAX,2025-03-29T06:00:00,JFK,2025-03-29T14:20:00,B6,1316,253.30,2,2025-02-26
438,LAX,2025-03-29T06:00:00,JFK,2025-03-29T14:26:00,B6,2824,253.30,3,2025-02-26
439,LAX,2025-03-29T08:30:00,JFK,2025-03-29T16:56:00,B6,424,253.30,3,2025-02-26
440,LAX,2025-03-29T22:55:00,JFK,2025-03-30T07:23:00,B6,2924,253.30,7,2025-02-26
441,LAX,2025-03-29T09:30:00,JFK,2025-03-29T17:56:00,B6,224,388.28,6,2025-02-26
442,LAX,2025-03-29T07:00:00,JFK,2025-03-29T15:30:00,6X,3669,445.30,9,2025-02-26
443,LAX,2025-03-29T06:30:00,JFK,2025-03-29T15:10:00,6X,3668,445.30,9,2025-02-26
444,SNA,2025-03-29T06:45:00,EWR,2025-03-29T14:59:00,UA,1785,403.50,9,2025-02-26
445,SNA,2025-03-29T12:53:00,EWR,2025-03-29T20:58:00,UA,1559,768.43,9,2025-02-26
446,ORD,2025-03-30T21:21:00,LAX,2025-03-30T23:59:00,UA,1641,280.48,9,2025-02-26
447,ORD,2025-03-30T12:50:00,LAX,2025-03-30T15:31:00,UA,1363,280.48,9,2025-02-26
448,ORD,2025-03-30T17:50:00,LAX,2025-03-30T20:31:00,UA,1967,280.48,9,2025-02-26
449,ORD,2025-03-30T10:58:00,LAX,2025-03-30T13:42:00,UA,1584,280.48,9,2025-02-26
450,ORD,2025-03-30T14:20:00,LAX,2025-03-30T17:05:00,UA,378,280.48,9,2025-02-26
451,ORD,2025-03-30T15:50:00,LAX,2025-03-30T18:35:00,UA,576,280.48,9,2025-02-26
452,ORD,2025-03-30T20:00:00,LAX,2025-03-30T22:46:00,UA,2106,280.48,9,2025-02-26
453,ORD,2025-03-30T18:20:00,SNA,2025-03-30T20:58:00,AS,4236,219.44,7,2025-02-26
454,ORD,2025-03-30T09:55:00,SNA,2025-03-30T12:42:00,AS,4238,219.44,7,2025-02-26
455,ORD,2025-03-30T19:47:00,SNA,2025-03-30T22:29:00,UA,1842,219.44,9,2025-02-26
456,ORD,2025-03-30T15:55:00,SNA,2025-03-30T18:39:00,UA,1983,219.44,9,2025-02-26
457,ORD,2025-03-30T08:20:00,SNA,2025-03-30T11:05:00,AS,4546,219.44,7,2025-02-26
458,ORD,2025-03-30T09:00:00,SNA,2025-03-30T11:46:00,UA,2609,324.51,9,2025-02-26
459,ORD,2025-03-30T07:00:00,LGA,2025-03-30T10:11:00,UA,1657,129.52,9,2025-02-26
460,ORD,2025-03-30T12:00:00,LGA,2025-03-30T15:15:00,UA,1759,129.52,9,2025-02-26
461,ORD,2025-03-30T08:00:00,LGA,2025-03-30T11:16:00,UA,2200,129.52,9,2025-02-26
462,ORD,2025-03-30T10:00:00,LGA,2025-03-30T13:16:00,UA,1666,129.52,9,2025-02-26
463,ORD,2025-03-30T18:00:00,LGA,2025-03-30T21:18:00,UA,1006,129.52,9,2025-02-26
464,ORD,2025-03-30T20:00:00,LGA,2025-03-30T23:18:00,UA,1576,129.52,9,2025-02-26
465,ORD,2025-03-30T09:00:00,LGA,2025-03-30T12:13:00,UA,1414,368.44,9,2025-02-26
466,ORD,2025-03-30T16:00:00,LGA,2025-03-30T19:15:00,UA,1946,368.44,9,2025-02-26
467,ORD,2025-03-30T17:00:00,LGA,2025-03-30T20:15:00,UA,2438,528.47,9,2025-02-26
468,ORD,2025-03-30T21:45:00,EWR,2025-03-31T00:58:00,UA,1209,129.52,9,2025-02-26
469,ORD,2025-03-30T11:55:00,EWR,2025-03-30T15:12:00,UA,2488,129.52,9,2025-02-26
470,ORD,2025-03-30T10:55:00,EWR,2025-03-30T14:07:00,UA,2668,288.52,9,2025-02-26
471,ORD,2025-03-30T20:15:00,EWR,2025-03-30T23:35:00,UA,2362,368.44,9,2025-02-26
472,ORD,2025-03-30T12:55:00,EWR,2025-03-30T16:12:00,UA,2238,518.47,9,2025-02-26
473,ORD,2025-03-30T18:20:00,EWR,2025-03-30T21:46:00,UA,534,518.47,9,2025-02-26
474,ORD,2025-03-30T14:25:00,EWR,2025-03-30T17:52:00,UA,2649,518.47,9,2025-02-26
475,ORD,2025-03-30T16:00:00,EWR,2025-03-30T19:28:00,UA,702,518.47,9,2025-02-26
476,LAX,2025-03-30T20:55:00,EWR,2025-03-31T05:01:00,UA,2397,183.45,1,2025-02-26
477,LAX,2025-03-30T06:00:00,EWR,2025-03-30T14:28:00,UA,1144,183.45,9,2025-02-26
478,LAX,2025-03-30T07:00:00,EWR,2025-03-30T15:28:00,UA,1695,183.45,9,2025-02-26
479,LAX,2025-03-30T10:55:00,EWR,2025-03-30T19:17:00,AS,286,253.30,7,2025-02-26
480,LAX,2025-03-30T16:30:00,EWR,2025-03-31T00:57:00,UA,1700,258.52,8,2025-02-26
481,LAX,2025-03-30T23:15:00,EWR,2025-03-31T07:21:00,UA,2303,403.50,9,2025-02-26
482,LAX,2025-03-30T13:30:00,EWR,2025-03-30T21:40:00,UA,1855,403.50,9,2025-02-26
483,LAX,2025-03-30T12:30:00,EWR,2025-03-30T20:58:00,UA,1950,618.50,9,2025-02-26
484,LAX,2025-03-30T21:44:00,EWR,2025-03-31T05:59:00,AS,288,758.26,7,2025-02-26
485,LAX,2025-03-30T07:00:00,EWR,2025-03-30T15:23:00,AS,284,758.26,7,2025-02-26
486,LAX,2025-03-30T10:30:00,EWR,2025-03-30T19:04:00,UA,2127,768.43,9,2025-02-26
487,LAX,2025-03-30T23:59:00,JFK,2025-03-31T08:25:00,B6,1316,218.34,7,2025-02-26
488,LAX,2025-03-30T22:55:00,JFK,2025-03-31T07:23:00,B6,2924,253.30,7,2025-02-26
489,LAX,2025-03-30T10:30:00,JFK,2025-03-30T19:05:00,B6,424,253.30,7,2025-02-26
490,LAX,2025-03-30T12:30:00,JFK,2025-03-30T21:03:00,B6,1524,253.30,6,2025-02-26
491,LAX,2025-03-30T06:00:00,JFK,2025-03-30T14:26:00,B6,2824,293.30,2,2025-02-26
492,LAX,2025-03-30T21:40:00,JFK,2025-03-31T06:05:00,B6,1124,338.27,5,2025-02-26
493,LAX,2025-03-30T11:30:00,JFK,2025-03-30T20:04:00,B6,524,338.27,7,2025-02-26
494,LAX,2025-03-30T13:30:00,JFK,2025-03-30T21:58:00,B6,724,388.28,7,2025-02-26
495,LAX,2025-03-30T07:00:00,JFK,2025-03-30T15:30:00,6X,3669,445.30,9,2025-02-26
496,LAX,2025-03-30T06:30:00,JFK,2025-03-30T15:10:00,6X,3668,445.30,9,2025-02-26
497,SNA,2025-03-30T12:46:00,EWR,2025-03-30T21:15:00,UA,1559,768.43,9,2025-02-26
498,SNA,2025-03-30T07:45:00,EWR,2025-03-30T16:12:00,UA,1900,998.49,9,2025-02-26
499,ORD,2025-03-31T07:00:00,LAX,2025-03-31T09:36:00,UA,2361,174.48,9,2025-02-26
500,ORD,2025-03-31T20:00:00,LAX,2025-03-31T22:46:00,UA,2106,174.48,9,2025-02-26
501,ORD,2025-03-31T09:05:00,LAX,2025-03-31T11:45:00,UA,2449,353.49,9,2025-02-26
502,ORD,2025-03-31T12:50:00,LAX,2025-03-31T15:31:00,UA,1363,353.49,9,2025-02-26
503,ORD,2025-03-31T10:58:00,LAX,2025-03-31T13:42:00,UA,1584,353.49,9,2025-02-26
504,ORD,2025-03-31T14:20:00,LAX,2025-03-31T17:05:00,UA,378,353.49,9,2025-02-26
505,ORD,2025-03-31T15:50:00,LAX,2025-03-31T18:35:00,UA,576,353.49,9,2025-02-26
506,ORD,2025-03-31T17:50:00,LAX,2025-03-31T20:35:00,UA,1967,353.49,9,2025-02-26
507,ORD,2025-03-31T18:20:00,SNA,2025-03-31T20:58:00,AS,4236,219.44,7,2025-02-26
508,ORD,2025-03-31T09:55:00,SNA,2025-03-31T12:42:00,AS,4238,219.44,7,2025-02-26
509,ORD,2025-03-31T19:47:00,SNA,2025-03-31T22:29:00,UA,1842,219.44,9,2025-02-26
